income,land_size,state,crop,irrigation,farmer_type,scheme,approved
236897,2.99,up,rice,no,medium,large_farmer_irrigation_support,0
66557,1.17,maharashtra,sugarcane,no,small,rice_development_scheme,0
348138,5.32,punjab,rice,yes,large,rice_development_scheme,1
292206,5.98,karnataka,sugarcane,yes,large,large_farmer_irrigation_support,0
293889,4.58,punjab,wheat,no,large,crop_insurance,1
452614,5.86,karnataka,rice,yes,large,small_farmer_support,0
100610,2.61,karnataka,sugarcane,no,medium,cotton_support_scheme,0
232112,2.9,gujarat,cotton,yes,medium,drip_irrigation,0
162406,2.05,gujarat,wheat,yes,medium,cotton_support_scheme,0
110123,1.8,punjab,rice,yes,small,pm_kisan,1
306919,3.91,karnataka,sugarcane,no,medium,sugarcane_incentive,0
85478,1.68,up,rice,yes,small,pm_kisan,1
36025,1.12,maharashtra,cotton,no,small,cotton_support_scheme,1
118072,3.46,maharashtra,cotton,no,medium,cotton_support_scheme,1
35740,0.86,gujarat,wheat,yes,small,sugarcane_incentive,0
277680,5.57,karnataka,rice,yes,large,large_farmer_irrigation_support,0
142577,4.03,punjab,wheat,no,large,drip_irrigation,1
141695,2.64,maharashtra,cotton,yes,medium,drip_irrigation,0
253873,4.6,karnataka,rice,no,large,rice_development_scheme,1
147133,4.09,gujarat,cotton,no,large,small_farmer_support,0
269023,3.6,gujarat,cotton,yes,medium,large_farmer_irrigation_support,0
274644,5.63,up,rice,yes,large,large_farmer_irrigation_support,1
438899,5.92,gujarat,wheat,yes,large,low_income_farmer_aid,0
340598,5.39,punjab,wheat,yes,large,drip_irrigation,0
283731,5.9,maharashtra,cotton,yes,large,crop_insurance,0
96471,3.07,maharashtra,sugarcane,no,medium,crop_insurance,0
202057,3.68,maharashtra,cotton,no,medium,rice_development_scheme,1
209509,2.91,maharashtra,cotton,yes,medium,pm_kisan,0
418086,5.35,maharashtra,sugarcane,no,large,rice_development_scheme,1
280550,3.09,maharashtra,cotton,yes,medium,small_farmer_support,0
294552,3.37,punjab,wheat,yes,medium,sugarcane_incentive,0
280655,4.72,karnataka,sugarcane,no,large,small_farmer_support,0
153861,2.52,maharashtra,cotton,yes,medium,large_farmer_irrigation_support,0
189219,4.35,gujarat,cotton,yes,large,small_farmer_support,0
313410,4.48,punjab,wheat,yes,large,crop_insurance,0
138401,2.51,gujarat,wheat,no,medium,crop_insurance,0
236180,3.03,gujarat,cotton,yes,medium,crop_insurance,0
237510,2.81,gujarat,wheat,yes,medium,low_income_farmer_aid,0
115724,1.62,maharashtra,sugarcane,yes,small,sugarcane_incentive,1
215651,5.89,maharashtra,cotton,yes,large,medium_farmer_modernization,0
172800,4.25,maharashtra,sugarcane,no,large,sugarcane_incentive,0
60167,1.03,gujarat,cotton,no,small,rice_development_scheme,1
168752,2.19,karnataka,sugarcane,no,medium,low_income_farmer_aid,0
292999,3.78,karnataka,rice,no,medium,drip_irrigation,0
214019,2.94,maharashtra,cotton,yes,medium,drip_irrigation,0
132414,2.57,up,wheat,no,medium,crop_insurance,0
196907,5.33,karnataka,rice,yes,large,sugarcane_incentive,0
93734,1.88,maharashtra,cotton,no,small,medium_farmer_modernization,0
73689,1.6,maharashtra,cotton,no,small,cotton_support_scheme,0
333412,3.82,up,rice,yes,medium,rice_development_scheme,1
230643,3.43,up,rice,no,medium,small_farmer_support,0
250612,4.23,maharashtra,sugarcane,yes,large,large_farmer_irrigation_support,1
86235,1.14,maharashtra,sugarcane,yes,small,rice_development_scheme,1
191189,5.25,gujarat,wheat,no,large,medium_farmer_modernization,0
396976,5.74,punjab,wheat,yes,large,rice_development_scheme,1
237531,4.13,up,wheat,yes,large,crop_insurance,1
30261,0.52,gujarat,wheat,yes,small,sugarcane_incentive,0
257736,3.91,karnataka,rice,yes,medium,large_farmer_irrigation_support,0
130952,3.06,gujarat,wheat,no,medium,low_income_farmer_aid,0
145367,2.24,up,wheat,no,medium,cotton_support_scheme,1
342019,5.78,up,wheat,no,large,crop_insurance,1
187595,3.62,punjab,rice,yes,medium,drip_irrigation,0
236033,3.54,karnataka,rice,no,medium,cotton_support_scheme,1
133705,1.57,gujarat,wheat,yes,small,pm_kisan,1
400998,5.62,gujarat,cotton,no,large,rice_development_scheme,1
108214,1.99,gujarat,cotton,yes,small,medium_farmer_modernization,0
300082,3.89,up,wheat,yes,medium,medium_farmer_modernization,0
223332,3.63,punjab,wheat,yes,medium,medium_farmer_modernization,1
119782,2.4,up,wheat,yes,medium,drip_irrigation,0
155038,3.64,up,rice,no,medium,medium_farmer_modernization,0
121602,1.78,maharashtra,cotton,no,small,cotton_support_scheme,1
122259,1.6,karnataka,sugarcane,no,small,medium_farmer_modernization,0
111881,2.97,karnataka,sugarcane,yes,medium,cotton_support_scheme,1
111204,1.47,karnataka,rice,no,small,cotton_support_scheme,0
385097,5.21,up,rice,no,large,rice_development_scheme,1
85788,2.09,punjab,wheat,yes,medium,drip_irrigation,0
38375,1.25,gujarat,cotton,no,small,large_farmer_irrigation_support,0
180172,4.15,punjab,wheat,no,large,cotton_support_scheme,1
472501,5.11,gujarat,cotton,yes,large,drip_irrigation,0
129423,3.57,up,rice,no,medium,crop_insurance,1
253240,5.78,gujarat,wheat,yes,large,large_farmer_irrigation_support,0
181985,4.31,up,wheat,no,large,drip_irrigation,1
287066,3.81,up,wheat,yes,medium,drip_irrigation,0
100375,1.91,karnataka,rice,yes,small,medium_farmer_modernization,0
132976,3.65,karnataka,rice,yes,medium,rice_development_scheme,1
117922,1.53,karnataka,rice,yes,small,low_income_farmer_aid,1
484376,5.49,up,wheat,yes,large,low_income_farmer_aid,0
164964,2.53,gujarat,cotton,yes,medium,pm_kisan,0
137922,2.29,karnataka,rice,no,medium,drip_irrigation,0
38936,1.28,up,wheat,no,small,low_income_farmer_aid,1
140887,3.71,maharashtra,sugarcane,yes,medium,medium_farmer_modernization,0
365150,5.39,karnataka,rice,no,large,small_farmer_support,0
44332,0.8,maharashtra,cotton,no,small,cotton_support_scheme,1
552019,5.76,up,rice,yes,large,drip_irrigation,0
366802,4.82,maharashtra,sugarcane,no,large,small_farmer_support,0
192880,2.15,up,rice,yes,medium,drip_irrigation,0
196730,2.5,up,rice,no,medium,medium_farmer_modernization,0
219408,2.76,maharashtra,sugarcane,no,medium,large_farmer_irrigation_support,0
502142,5.72,up,rice,yes,large,large_farmer_irrigation_support,0
66193,2.2,punjab,rice,no,medium,rice_development_scheme,1
245340,3.1,gujarat,wheat,no,medium,large_farmer_irrigation_support,0
177790,2.9,gujarat,wheat,no,medium,rice_development_scheme,1
239846,3.89,karnataka,sugarcane,yes,medium,small_farmer_support,0
121143,3.6,karnataka,rice,no,medium,rice_development_scheme,0
140894,2.93,up,wheat,no,medium,rice_development_scheme,1
83038,1.51,up,rice,yes,small,crop_insurance,0
28465,0.79,gujarat,wheat,no,small,cotton_support_scheme,1
96205,2.33,karnataka,sugarcane,no,medium,medium_farmer_modernization,1
96542,2.53,maharashtra,sugarcane,no,medium,crop_insurance,0
51605,1.69,maharashtra,cotton,no,small,rice_development_scheme,0
48023,0.75,gujarat,wheat,yes,small,cotton_support_scheme,1
259528,3.4,gujarat,wheat,no,medium,small_farmer_support,0
72419,1.82,maharashtra,sugarcane,yes,small,small_farmer_support,1
223445,3.68,up,wheat,no,medium,cotton_support_scheme,1
159413,3.42,punjab,wheat,no,medium,low_income_farmer_aid,0
230541,3.44,maharashtra,sugarcane,no,medium,cotton_support_scheme,0
534812,5.75,up,wheat,yes,large,sugarcane_incentive,0
131571,2.9,punjab,wheat,yes,medium,crop_insurance,0
126962,1.75,karnataka,sugarcane,no,small,rice_development_scheme,1
286243,5.68,up,wheat,no,large,large_farmer_irrigation_support,0
329725,4.64,gujarat,wheat,yes,large,low_income_farmer_aid,0
512919,5.43,up,wheat,yes,large,small_farmer_support,0
331616,4.42,gujarat,wheat,yes,large,rice_development_scheme,1
372349,5.08,up,rice,yes,large,drip_irrigation,0
538252,5.62,up,rice,yes,large,drip_irrigation,0
156534,1.95,maharashtra,sugarcane,yes,small,sugarcane_incentive,1
225934,4.79,maharashtra,sugarcane,no,large,pm_kisan,0
205729,3.53,gujarat,wheat,yes,medium,drip_irrigation,0
425131,5.02,up,rice,yes,large,large_farmer_irrigation_support,0
525076,5.78,karnataka,rice,yes,large,cotton_support_scheme,0
93074,1.09,karnataka,rice,yes,small,pm_kisan,1
68147,1.08,punjab,rice,yes,small,cotton_support_scheme,0
47426,1.27,punjab,rice,yes,small,cotton_support_scheme,0
48628,0.68,karnataka,rice,no,small,low_income_farmer_aid,1
215234,3.63,up,rice,yes,medium,sugarcane_incentive,1
66276,1.21,maharashtra,sugarcane,yes,small,rice_development_scheme,0
354714,4.55,punjab,rice,yes,large,pm_kisan,0
144905,2.33,punjab,wheat,yes,medium,cotton_support_scheme,1
89939,2.37,karnataka,sugarcane,no,medium,low_income_farmer_aid,1
370416,5.57,karnataka,rice,no,large,drip_irrigation,1
296285,4.42,up,wheat,no,large,rice_development_scheme,1
211253,5.31,gujarat,cotton,no,large,rice_development_scheme,0
220410,4.32,karnataka,sugarcane,no,large,drip_irrigation,0
307449,4.78,punjab,rice,no,large,small_farmer_support,0
66946,1.53,gujarat,cotton,no,small,small_farmer_support,1
84117,1.45,maharashtra,cotton,no,small,drip_irrigation,0
205961,5.72,karnataka,rice,yes,large,large_farmer_irrigation_support,0
221580,2.87,maharashtra,cotton,yes,medium,low_income_farmer_aid,0
209837,2.78,karnataka,sugarcane,no,medium,rice_development_scheme,1
79197,1.21,gujarat,cotton,yes,small,low_income_farmer_aid,1
117893,1.64,karnataka,rice,no,small,small_farmer_support,1
56886,1.22,karnataka,sugarcane,yes,small,pm_kisan,1
134851,1.58,punjab,wheat,yes,small,crop_insurance,1
256177,3.76,punjab,rice,yes,medium,small_farmer_support,0
138199,3.11,up,wheat,no,medium,cotton_support_scheme,1
105085,2.62,gujarat,wheat,no,medium,large_farmer_irrigation_support,0
49780,0.64,karnataka,rice,no,small,medium_farmer_modernization,0
33293,0.66,maharashtra,sugarcane,no,small,pm_kisan,1
280456,4.21,gujarat,wheat,yes,large,sugarcane_incentive,0
84264,1.72,gujarat,cotton,no,small,low_income_farmer_aid,1
197944,3.21,up,wheat,no,medium,small_farmer_support,0
558707,5.85,punjab,rice,yes,large,sugarcane_incentive,1
73682,0.97,up,rice,yes,small,pm_kisan,1
77794,2.08,karnataka,rice,no,medium,drip_irrigation,1
38690,0.53,karnataka,sugarcane,no,small,pm_kisan,1
143640,4.39,karnataka,sugarcane,no,large,large_farmer_irrigation_support,1
191726,2.42,gujarat,cotton,no,medium,medium_farmer_modernization,0
16989,0.51,up,wheat,no,small,pm_kisan,1
142511,3.4,maharashtra,cotton,no,medium,small_farmer_support,0
218622,3.4,up,rice,yes,medium,crop_insurance,1
465095,5.89,karnataka,rice,yes,large,medium_farmer_modernization,0
180118,4.93,up,rice,yes,large,small_farmer_support,0
252346,4.49,maharashtra,cotton,yes,large,pm_kisan,0
410018,5.04,gujarat,wheat,yes,large,low_income_farmer_aid,0
40594,0.86,maharashtra,sugarcane,no,small,drip_irrigation,0
38164,0.56,punjab,wheat,yes,small,low_income_farmer_aid,1
202090,5.51,gujarat,wheat,no,large,drip_irrigation,0
91304,1.79,gujarat,wheat,no,small,pm_kisan,1
21772,0.69,maharashtra,sugarcane,no,small,drip_irrigation,0
117156,2.16,up,rice,no,medium,cotton_support_scheme,0
190853,5.11,gujarat,cotton,no,large,pm_kisan,0
294976,5.05,karnataka,sugarcane,yes,large,medium_farmer_modernization,0
306297,5.81,karnataka,sugarcane,no,large,low_income_farmer_aid,0
349500,4.87,gujarat,cotton,no,large,large_farmer_irrigation_support,1
198445,2.15,karnataka,sugarcane,yes,medium,rice_development_scheme,0
250730,3.94,punjab,rice,yes,medium,rice_development_scheme,0
194891,5.72,gujarat,wheat,no,large,medium_farmer_modernization,0
87293,2.25,gujarat,wheat,no,medium,sugarcane_incentive,0
204897,2.79,punjab,rice,yes,medium,pm_kisan,0
129211,1.66,gujarat,wheat,no,small,small_farmer_support,1
185758,3.74,maharashtra,cotton,no,medium,low_income_farmer_aid,0
33610,0.76,punjab,wheat,yes,small,small_farmer_support,1
450434,5.57,punjab,rice,yes,large,crop_insurance,0
378837,4.23,gujarat,wheat,yes,large,crop_insurance,1
257288,3.8,up,rice,yes,medium,pm_kisan,0
181114,3.53,maharashtra,sugarcane,yes,medium,rice_development_scheme,1
167239,1.95,karnataka,sugarcane,yes,small,small_farmer_support,1
410049,4.56,maharashtra,sugarcane,yes,large,sugarcane_incentive,0
339036,5.61,punjab,wheat,yes,large,small_farmer_support,0
319723,5.29,punjab,wheat,yes,large,sugarcane_incentive,1
288795,3.65,gujarat,cotton,yes,medium,low_income_farmer_aid,0
180527,3.4,punjab,wheat,yes,medium,drip_irrigation,0
430708,5.83,karnataka,sugarcane,no,large,large_farmer_irrigation_support,0
290362,4.83,karnataka,sugarcane,yes,large,sugarcane_incentive,1
281192,3.69,gujarat,wheat,no,medium,small_farmer_support,0
108421,3.19,gujarat,cotton,no,medium,drip_irrigation,1
357507,5.57,maharashtra,cotton,yes,large,medium_farmer_modernization,0
450024,5.7,gujarat,cotton,yes,large,sugarcane_incentive,0
139272,2.3,gujarat,wheat,yes,medium,rice_development_scheme,0
84605,1.72,karnataka,rice,no,small,low_income_farmer_aid,1
69808,1.47,karnataka,rice,no,small,large_farmer_irrigation_support,0
43822,1.43,punjab,rice,no,small,medium_farmer_modernization,0
92071,2.27,gujarat,cotton,yes,medium,small_farmer_support,0
216830,5.85,up,wheat,no,large,low_income_farmer_aid,0
190038,2.66,punjab,rice,yes,medium,small_farmer_support,0
47013,1.26,karnataka,rice,no,small,large_farmer_irrigation_support,0
150816,3.31,gujarat,cotton,yes,medium,small_farmer_support,0
49245,0.63,karnataka,rice,no,small,medium_farmer_modernization,0
118493,2.04,up,rice,no,medium,sugarcane_incentive,1
255375,5.17,punjab,wheat,yes,large,cotton_support_scheme,1
248260,2.81,karnataka,rice,yes,medium,large_farmer_irrigation_support,0
41715,0.82,maharashtra,cotton,yes,small,rice_development_scheme,1
109899,2.63,up,rice,no,medium,rice_development_scheme,0
267185,3.91,maharashtra,cotton,yes,medium,small_farmer_support,0
53791,0.69,maharashtra,sugarcane,yes,small,medium_farmer_modernization,0
101585,1.18,punjab,rice,yes,small,cotton_support_scheme,0
78799,1.1,gujarat,cotton,no,small,rice_development_scheme,1
53291,1.53,karnataka,sugarcane,no,small,large_farmer_irrigation_support,0
63272,0.71,punjab,wheat,yes,small,sugarcane_incentive,0
292355,3.9,maharashtra,sugarcane,no,medium,medium_farmer_modernization,1
264612,3.74,up,wheat,no,medium,medium_farmer_modernization,0
79679,2.05,maharashtra,sugarcane,no,medium,cotton_support_scheme,1
265558,3.95,karnataka,sugarcane,yes,medium,low_income_farmer_aid,0
161273,2.94,maharashtra,sugarcane,no,medium,pm_kisan,0
197140,2.39,karnataka,rice,yes,medium,pm_kisan,0
164790,4.82,maharashtra,cotton,no,large,rice_development_scheme,1
66763,0.97,gujarat,wheat,yes,small,medium_farmer_modernization,0
79521,1.44,karnataka,sugarcane,no,small,pm_kisan,1
61502,0.78,punjab,wheat,no,small,low_income_farmer_aid,1
199109,2.61,maharashtra,cotton,no,medium,sugarcane_incentive,0
253557,2.91,gujarat,cotton,yes,medium,cotton_support_scheme,0
277380,4.41,up,rice,yes,large,rice_development_scheme,0
202431,2.58,maharashtra,cotton,no,medium,large_farmer_irrigation_support,0
146389,4.03,maharashtra,cotton,no,large,rice_development_scheme,1
283767,5.46,punjab,rice,yes,large,pm_kisan,0
261967,3.44,karnataka,sugarcane,yes,medium,cotton_support_scheme,1
72841,1.17,gujarat,cotton,no,small,rice_development_scheme,0
148625,2.12,up,wheat,yes,medium,crop_insurance,0
237078,5.56,up,rice,no,large,drip_irrigation,1
305488,5.08,maharashtra,cotton,yes,large,large_farmer_irrigation_support,0
148945,1.96,up,wheat,yes,small,small_farmer_support,1
104307,2.02,karnataka,rice,yes,medium,low_income_farmer_aid,1
266131,5.67,punjab,rice,yes,large,low_income_farmer_aid,0
220713,2.93,karnataka,rice,no,medium,crop_insurance,1
453065,5.35,maharashtra,cotton,yes,large,drip_irrigation,0
228116,2.89,karnataka,rice,no,medium,pm_kisan,0
233692,5.1,gujarat,wheat,yes,large,cotton_support_scheme,0
123381,2.59,gujarat,wheat,yes,medium,low_income_farmer_aid,0
95709,2.02,punjab,rice,yes,medium,crop_insurance,0
168338,2.13,karnataka,sugarcane,no,medium,pm_kisan,0
248318,4.29,maharashtra,sugarcane,no,large,pm_kisan,0
56107,1.45,karnataka,sugarcane,no,small,sugarcane_incentive,1
155544,2.81,up,rice,no,medium,pm_kisan,0
286189,5.52,gujarat,wheat,yes,large,small_farmer_support,0
459947,4.83,maharashtra,sugarcane,yes,large,drip_irrigation,0
186312,2.98,gujarat,cotton,no,medium,cotton_support_scheme,1
41868,0.77,punjab,wheat,yes,small,sugarcane_incentive,0
312516,4.42,maharashtra,cotton,no,large,medium_farmer_modernization,0
159240,2.02,up,wheat,no,medium,large_farmer_irrigation_support,0
147559,2.54,up,rice,yes,medium,low_income_farmer_aid,0
51836,1.02,maharashtra,sugarcane,yes,small,cotton_support_scheme,1
235554,3.37,gujarat,cotton,yes,medium,drip_irrigation,0
90645,1.19,up,wheat,yes,small,small_farmer_support,1
199083,4.09,punjab,wheat,yes,large,sugarcane_incentive,1
51065,0.77,karnataka,rice,yes,small,small_farmer_support,1
146127,3.0,punjab,rice,yes,medium,crop_insurance,0
264552,4.38,karnataka,rice,no,large,sugarcane_incentive,0
107575,1.58,up,rice,yes,small,low_income_farmer_aid,1
281670,3.31,punjab,wheat,yes,medium,low_income_farmer_aid,0
524926,5.54,maharashtra,cotton,yes,large,drip_irrigation,0
137718,2.09,maharashtra,sugarcane,no,medium,low_income_farmer_aid,0
397372,5.44,up,wheat,yes,large,large_farmer_irrigation_support,1
252541,3.88,maharashtra,sugarcane,yes,medium,pm_kisan,0
309070,5.88,maharashtra,sugarcane,no,large,cotton_support_scheme,1
191162,4.23,up,wheat,no,large,medium_farmer_modernization,0
327096,4.7,gujarat,cotton,no,large,small_farmer_support,0
290333,4.52,punjab,rice,no,large,medium_farmer_modernization,0
62911,1.32,karnataka,rice,no,small,crop_insurance,0
174588,2.61,maharashtra,cotton,no,medium,drip_irrigation,1
225500,5.77,up,wheat,yes,large,small_farmer_support,0
30847,1.01,karnataka,rice,no,small,medium_farmer_modernization,0
145692,1.82,maharashtra,cotton,yes,small,large_farmer_irrigation_support,0
303267,4.06,punjab,wheat,yes,large,cotton_support_scheme,1
84575,1.11,up,wheat,yes,small,cotton_support_scheme,1
323714,4.61,maharashtra,sugarcane,no,large,crop_insurance,1
72541,1.31,up,wheat,yes,small,sugarcane_incentive,1
164596,3.65,karnataka,sugarcane,no,medium,medium_farmer_modernization,0
391017,5.22,punjab,wheat,yes,large,large_farmer_irrigation_support,1
132169,4.12,punjab,rice,no,large,sugarcane_incentive,0
217036,6.0,punjab,wheat,yes,large,large_farmer_irrigation_support,0
196001,4.11,gujarat,cotton,no,large,rice_development_scheme,1
465067,5.2,maharashtra,cotton,yes,large,medium_farmer_modernization,0
173258,3.9,maharashtra,sugarcane,yes,medium,drip_irrigation,0
169922,3.55,punjab,rice,yes,medium,drip_irrigation,0
233879,4.55,punjab,rice,yes,large,rice_development_scheme,0
219354,2.75,maharashtra,sugarcane,yes,medium,drip_irrigation,0
152386,1.75,punjab,rice,yes,small,low_income_farmer_aid,0
162769,4.13,maharashtra,sugarcane,yes,large,large_farmer_irrigation_support,0
118944,2.56,gujarat,cotton,yes,medium,sugarcane_incentive,1
183153,2.62,punjab,rice,yes,medium,low_income_farmer_aid,0
123044,1.8,punjab,rice,yes,small,medium_farmer_modernization,0
177693,3.92,gujarat,wheat,no,medium,medium_farmer_modernization,1
335940,5.07,punjab,rice,yes,large,pm_kisan,0
238222,3.92,up,wheat,no,medium,crop_insurance,1
223934,2.59,punjab,rice,yes,medium,medium_farmer_modernization,1
295132,3.59,maharashtra,cotton,yes,medium,small_farmer_support,0
324340,4.57,maharashtra,sugarcane,yes,large,large_farmer_irrigation_support,1
237834,6.0,maharashtra,cotton,no,large,drip_irrigation,0
